date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:39:06	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-5a3a26b9c7b40%22	https://preview.colorlib.com/theme/ogani/fonts/fontawesome-webfont.svg?v=4.7.0	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/ogani/css/A.bootstrap.min.css+font-awesome.min.css+elegant-icons.css+nice-select.css+jquery-ui.min.css+owl.carousel.min.css+slicknav.min.css+style.css,Mcc.4YNTZ7I7f2.css.pagespeed.cf.sbKPPdYIiz.css)
12:39:07	63664/63664	---M--	200	added ('OK')	font/woff	etag:%22f8b0-5a3a26b7df6c0%22	https://preview.colorlib.com/theme/ogani/fonts/ElegantIcons.woff	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/fonts/ElegantIcons.woff	(from https://preview.colorlib.com/theme/ogani/css/A.bootstrap.min.css+font-awesome.min.css+elegant-icons.css+nice-select.css+jquery-ui.min.css+owl.carousel.min.css+slicknav.min.css+style.css,Mcc.4YNTZ7I7f2.css.pagespeed.cf.sbKPPdYIiz.css)
12:39:07	59388/59388	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e7fc-5a3a26b6eb480%22	https://preview.colorlib.com/theme/ogani/fonts/ElegantIcons.ttf	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/fonts/ElegantIcons.ttf	(from https://preview.colorlib.com/theme/ogani/css/A.bootstrap.min.css+font-awesome.min.css+elegant-icons.css+nice-select.css+jquery-ui.min.css+owl.carousel.min.css+slicknav.min.css+style.css,Mcc.4YNTZ7I7f2.css.pagespeed.cf.sbKPPdYIiz.css)
12:39:08	138414/138414	---M--	200	added ('OK')	image/jpeg	etag:%2221cae-5a3a26c074b00%22	https://preview.colorlib.com/theme/ogani/img/breadcrumb.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/breadcrumb.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:08	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243b31-5a3a26b5f7240%22	https://preview.colorlib.com/theme/ogani/fonts/ElegantIcons.svg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/fonts/ElegantIcons.svg	(from https://preview.colorlib.com/theme/ogani/css/A.bootstrap.min.css+font-awesome.min.css+elegant-icons.css+nice-select.css+jquery-ui.min.css+owl.carousel.min.css+slicknav.min.css+style.css,Mcc.4YNTZ7I7f2.css.pagespeed.cf.sbKPPdYIiz.css)
12:39:08	18904/18904	---M--	200	added ('OK')	image/jpeg	etag:%2249d8-5a3a27295c280%22	https://preview.colorlib.com/theme/ogani/img/product/discount/pd-1.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/discount/pd-1.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:08	22356/22356	---M--	200	added ('OK')	image/jpeg	etag:%225754-5a3a27295c280%22	https://preview.colorlib.com/theme/ogani/img/product/discount/pd-2.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/discount/pd-2.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:09	16321/16321	---M--	200	added ('OK')	image/jpeg	etag:%223fc1-5a3a272a504c0%22	https://preview.colorlib.com/theme/ogani/img/product/discount/pd-3.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/discount/pd-3.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:09	19162/19162	---M--	200	added ('OK')	image/jpeg	etag:%224ada-5a3a272a504c0%22	https://preview.colorlib.com/theme/ogani/img/product/discount/pd-4.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/discount/pd-4.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:09	25672/25672	---M--	200	added ('OK')	image/jpeg	etag:%226448-5a3a272c38940%22	https://preview.colorlib.com/theme/ogani/img/product/discount/pd-5.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/discount/pd-5.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:10	27578/27578	---M--	200	added ('OK')	image/jpeg	etag:%226bba-5a3a272c38940%22	https://preview.colorlib.com/theme/ogani/img/product/discount/pd-6.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/discount/pd-6.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:10	18644/18644	---M--	200	added ('OK')	image/jpeg	etag:%2248d4-5a3a270cbff00%22	https://preview.colorlib.com/theme/ogani/img/product/product-1.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-1.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:10	16646/16646	---M--	200	added ('OK')	image/jpeg	etag:%224106-5a3a270ea8380%22	https://preview.colorlib.com/theme/ogani/img/product/product-2.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-2.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:11	22025/22025	---M--	200	added ('OK')	image/jpeg	etag:%225609-5a3a270ea8380%22	https://preview.colorlib.com/theme/ogani/img/product/product-3.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-3.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:11	27578/27578	---M--	200	added ('OK')	image/jpeg	etag:%226bba-5a3a270f9c5c0%22	https://preview.colorlib.com/theme/ogani/img/product/product-4.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-4.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:11	25672/25672	---M--	200	added ('OK')	image/jpeg	etag:%226448-5a3a270f9c5c0%22	https://preview.colorlib.com/theme/ogani/img/product/product-5.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-5.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:12	19162/19162	---M--	200	added ('OK')	image/jpeg	etag:%224ada-5a3a271090800%22	https://preview.colorlib.com/theme/ogani/img/product/product-6.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-6.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:12	20009/20009	---M--	200	added ('OK')	image/jpeg	etag:%224e29-5a3a271090800%22	https://preview.colorlib.com/theme/ogani/img/product/product-7.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-7.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:13	19690/19690	---M--	200	added ('OK')	image/jpeg	etag:%224cea-5a3a271278c80%22	https://preview.colorlib.com/theme/ogani/img/product/product-8.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-8.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:14	18987/18987	---M--	200	added ('OK')	image/jpeg	etag:%224a2b-5a3a271278c80%22	https://preview.colorlib.com/theme/ogani/img/product/product-9.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-9.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:14	15327/15327	---M--	200	added ('OK')	image/jpeg	etag:%223bdf-5a3a270cbff00%22	https://preview.colorlib.com/theme/ogani/img/product/product-10.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-10.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:14	15137/15137	---M--	200	added ('OK')	image/jpeg	etag:%223b21-5a3a270db4140%22	https://preview.colorlib.com/theme/ogani/img/product/product-11.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-11.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:15	16477/16477	---M--	200	added ('OK')	image/jpeg	etag:%22405d-5a3a270db4140%22	https://preview.colorlib.com/theme/ogani/img/product/product-12.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/product-12.jpg	(from https://preview.colorlib.com/theme/ogani/shop-grid.html)
12:39:15	86222/86222	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Apr%202020%2010:42:58%20GMT	https://preview.colorlib.com/theme/ogani/img/product/details/xproduct-details-1.jpg.pagespeed.ic.Bx8YcdG-Av.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/details/xproduct-details-1.jpg.pagespeed.ic.Bx8YcdG-Av.jpg	(from https://preview.colorlib.com/theme/ogani/shop-details.html)
12:39:15	3028/3028	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/product/details/xthumb-1.jpg.pagespeed.ic.SeqUEM1dNb.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/details/xthumb-1.jpg.pagespeed.ic.SeqUEM1dNb.jpg	(from https://preview.colorlib.com/theme/ogani/shop-details.html)
12:39:16	3212/3212	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/product/details/xthumb-2.jpg.pagespeed.ic.e3XPI_Gg2F.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/details/xthumb-2.jpg.pagespeed.ic.e3XPI_Gg2F.jpg	(from https://preview.colorlib.com/theme/ogani/shop-details.html)
12:39:16	2769/2769	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/product/details/xthumb-3.jpg.pagespeed.ic.ywo2R_vdns.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/details/xthumb-3.jpg.pagespeed.ic.ywo2R_vdns.jpg	(from https://preview.colorlib.com/theme/ogani/shop-details.html)
12:39:16	2467/2467	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/product/details/xthumb-4.jpg.pagespeed.ic.N135Z3ySXJ.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/product/details/xthumb-4.jpg.pagespeed.ic.N135Z3ySXJ.jpg	(from https://preview.colorlib.com/theme/ogani/shop-details.html)
12:39:18	2405/2405	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/cart/xcart-1.jpg.pagespeed.ic.HCREN0EpoU.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/cart/xcart-1.jpg.pagespeed.ic.HCREN0EpoU.jpg	(from https://preview.colorlib.com/theme/ogani/shoping-cart.html)
12:39:18	2179/2179	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/cart/xcart-2.jpg.pagespeed.ic.sp4Tg17Gar.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/cart/xcart-2.jpg.pagespeed.ic.sp4Tg17Gar.jpg	(from https://preview.colorlib.com/theme/ogani/shoping-cart.html)
12:39:18	1826/1826	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/cart/xcart-3.jpg.pagespeed.ic.wi3c1drGwe.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/cart/xcart-3.jpg.pagespeed.ic.wi3c1drGwe.jpg	(from https://preview.colorlib.com/theme/ogani/shoping-cart.html)
12:39:19	292098/292098	---M--	200	added ('OK')	image/jpeg	etag:%2247502-5a3a271831a00%22	https://preview.colorlib.com/theme/ogani/img/blog/details/details-hero.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/details/details-hero.jpg	(from https://preview.colorlib.com/theme/ogani/blog-details.html)
12:39:20	1797/1797	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/blog/sidebar/xsr-1.jpg.pagespeed.ic.5LOb90FhfS.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/sidebar/xsr-1.jpg.pagespeed.ic.5LOb90FhfS.jpg	(from https://preview.colorlib.com/theme/ogani/blog-details.html)
12:39:20	2152/2152	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/blog/sidebar/xsr-2.jpg.pagespeed.ic.He7YzYLnhc.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/sidebar/xsr-2.jpg.pagespeed.ic.He7YzYLnhc.jpg	(from https://preview.colorlib.com/theme/ogani/blog-details.html)
12:39:21	1621/1621	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/blog/sidebar/xsr-3.jpg.pagespeed.ic.7ZtE5bxK_3.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/sidebar/xsr-3.jpg.pagespeed.ic.7ZtE5bxK_3.jpg	(from https://preview.colorlib.com/theme/ogani/blog-details.html)
12:39:21	3062/3062	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/blog/details/xdetails-author.jpg.pagespeed.ic.1Hw9LfLvVN.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/details/xdetails-author.jpg.pagespeed.ic.1Hw9LfLvVN.jpg	(from https://preview.colorlib.com/theme/ogani/blog-details.html)
12:39:22	320775/320775	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Apr%202020%2010:42:49%20GMT	https://preview.colorlib.com/theme/ogani/img/blog/details/xdetails-pic.jpg.pagespeed.ic.giwYRGc9pc.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/details/xdetails-pic.jpg.pagespeed.ic.giwYRGc9pc.jpg	(from https://preview.colorlib.com/theme/ogani/blog-details.html)
12:39:22	82262/82262	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Apr%202020%2010:42:03%20GMT	https://preview.colorlib.com/theme/ogani/img/blog/xblog-4.jpg.pagespeed.ic.ln84NoXf6O.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/xblog-4.jpg.pagespeed.ic.ln84NoXf6O.jpg	(from https://preview.colorlib.com/theme/ogani/blog.html)
12:39:23	22914/22914	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/blog/xblog-6.jpg.pagespeed.ic.yaVKghuiFY.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/blog/xblog-6.jpg.pagespeed.ic.yaVKghuiFY.jpg	(from https://preview.colorlib.com/theme/ogani/blog.html)
