date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:32:33	66175/66175	---M--	200	added ('OK')	image/jpeg	etag:%225faff029-125dc%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/testimonial_home_01.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/testimonial_home_01.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:33	70069/70069	---M--	200	added ('OK')	image/jpeg	etag:%225faff029-1236a%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/testimonial_home_04.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/testimonial_home_04.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:34	187/187	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2004:47:33%20GMT	https://shoptimizerdemo.commercegurus.com/shop	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/shop	(from https://shoptimizerdemo.commercegurus.com/)
10:32:34	69608/69608	---M--	200	added ('OK')	image/png	etag:%225faff029-10fe8%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2019/05/girl-optimized02.png	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2019/05/girl-optimized02.png	(from https://shoptimizerdemo.commercegurus.com/)
10:32:34	9405/9405	---M--	200	added ('OK')	image/jpeg	etag:%226047e6f2-2a0e%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/blouse_1-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/blouse_1-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:35	207760/207760	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:34%20GMT	https://shoptimizerdemo.commercegurus.com/product/blouse-with-a-wide-neckline/	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/product/blouse-with-a-wide-neckline/index.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:35	9157/9157	---M--	200	added ('OK')	image/jpeg	etag:%226047e6f2-28d1%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/blouse_2-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/blouse_2-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:35	12983/12983	---M--	200	added ('OK')	image/jpeg	etag:%226047e6f1-38a1%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/denim_jacket_1-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/denim_jacket_1-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:36	12697/12697	---M--	200	added ('OK')	image/jpeg	etag:%226047e6f1-37c5%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/denim_jacket_2-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/denim_jacket_2-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:36	16874/16874	---M--	200	added ('OK')	image/jpeg	etag:%226047e6f1-4b97%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/kimono_1-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/kimono_1-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:37	256673/256673	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:35%20GMT	https://shoptimizerdemo.commercegurus.com/?add-to-cart=21	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/index008b.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:37	16010/16010	---M--	200	added ('OK')	image/jpeg	etag:%226047e6f1-4749%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/kimono_2-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/kimono_2-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:37	256660/256660	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:36%20GMT	https://shoptimizerdemo.commercegurus.com/?add-to-cart=603	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/indexb486.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:37	213501/213501	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:36%20GMT	https://shoptimizerdemo.commercegurus.com/product/short-kimono/	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/product/short-kimono/index.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:37	7826/7826	---M--	200	added ('OK')	image/jpeg	etag:%225faff029-2dc9%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo07.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo07.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:38	256660/256660	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:37%20GMT	https://shoptimizerdemo.commercegurus.com/?add-to-cart=610	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/index7026.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:38	6500/6500	---M--	200	added ('OK')	image/jpeg	etag:%225faff029-2523%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo06.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo06.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:38	7604/7604	---M--	200	added ('OK')	image/jpeg	etag:%225faff029-2a20%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo05.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo05.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:39	7349/7349	---M--	200	added ('OK')	image/jpeg	etag:%225faff029-27fd%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo04.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo04.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:39	3568/3568	---M--	200	added ('OK')	image/jpeg	etag:%225faff029-16ae%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo03.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/07/logo03.jpg	(from https://shoptimizerdemo.commercegurus.com/)
